video_id,username,comment,like_count,published_at,reply_count
xJ4S7o31nWI,@IndraKaryana,"Sampai bulan Februari 25, perekonomian belum baik, hak kecil masalah gas aja berantakan.
58% lah saat ini, sesuai kemenangan pilpres yg tdk jujur itu",0,2025-02-19T05:11:37Z,0
xJ4S7o31nWI,@dedymembara,Yg di survei ormas grib dan keluarga menteri,0,2025-02-19T05:11:32Z,0
xJ4S7o31nWI,@SunardiAhmad-u3i,40/100,0,2025-02-19T05:10:45Z,0
xJ4S7o31nWI,@ridhorahfa.,"Ini pemalsuan data hoax, salah itu 80% yang bener itu 101% tingkat kepuasan.",0,2025-02-19T05:07:46Z,0
xJ4S7o31nWI,@michaelawaeh7962,Kuy lah luar negeri,0,2025-02-19T05:06:23Z,0
xJ4S7o31nWI,@KopiLotongPahit,mendingan kabur dari pada ngamuk.,0,2025-02-19T05:06:05Z,0
xJ4S7o31nWI,@adirachmang9493,"jujur aja walaupun bukan salah satu pemilih, tapi kepikiran ""yaudahlah, bisa mereun lebih enakeun dibanding yang kemarin"". tapi ketika para bawahan dipili, jadi mikir lagi, sekarang dengan adanya potongan tapi dialihkan dengan sesuatu yang hasilnya 50:50, jadi makin makin, ini pa prabowo ya, wakilnya bingung dari awal mau ngomong apa",0,2025-02-19T05:06:03Z,0
xJ4S7o31nWI,@murni7090,Makzulkan fufufafa,0,2025-02-19T05:05:13Z,0
xJ4S7o31nWI,@noogies5343,"Prabowo: masih 50% lah (liat dulu apakah ada action yg signifikan)
Gibran: -200% (wapres yg cuma bs kerja receh di lapangan, itu orang biasa jg bisa + cuma planga plongo macam bapaknya uda kyk badut itu...)",0,2025-02-19T05:04:53Z,0
xJ4S7o31nWI,@cekamyname,"Prabowo nilai = 4
Gibran nilai = 2",0,2025-02-19T05:04:45Z,0
xJ4S7o31nWI,@burgeulfassal1523,0-10? -2,0,2025-02-19T05:02:43Z,0
xJ4S7o31nWI,@m.iqbalafif7731,1,0,2025-02-19T05:00:53Z,0
xJ4S7o31nWI,@taufikdroid7683,Lah lpg langka phk banyak . Janji 19jt lapangan kerja belum terealisasi pengangguran banyak . Ane vote belum puas,0,2025-02-19T05:00:15Z,0
xJ4S7o31nWI,@apriantosubagyo000,Survey kepuasan 80% survey diadakan dikantor psi dan gerindra 20% sisanya dilakukan di DPP PDIP 😂😂😂,0,2025-02-19T04:59:11Z,0
xJ4S7o31nWI,@Sehatjaya45,"Prabowo 80%, gibran 10%",0,2025-02-19T04:58:57Z,0
xJ4S7o31nWI,@priowidodo842,"Melenceng jauh bos dgn 8 janjinya. Hasilnya omon omon, maklum bos prabowo tdk ada yg nglemesin uratnya biar balance, tenang, adem, jadi gak keras melulu sampai NDASMU keluar lagi.",0,2025-02-19T04:57:45Z,0
xJ4S7o31nWI,@agussupramono8554,"KPI nya apa? Gak pernah di komunikasikan tiba-tiba muncul survey kepuasan. Menurut aku sih gak perlu program yg muluk2. Program itu base on Gap Analysis sudah cukup. Fokus improve untuk kondisi yg nilai KPI nya tidak bagus di rezim sebelumnya. Pidato berapi-api tapi tidak diimbangi program dengan Road map yg jelas "" Just Omon-Omon""",0,2025-02-19T04:57:04Z,0
xJ4S7o31nWI,@rullyarifiansyah527,11 dari 100 sih,0,2025-02-19T04:56:26Z,0
xJ4S7o31nWI,@Oby34,"1/100 keknya
Kabinet²nya begitu wkwkw
Semoga ada perubahan lah yaa walaupun pesimis wkwkkw",0,2025-02-19T04:53:57Z,0
xJ4S7o31nWI,@alfianrizkysetiangga6969,"Koar - koar penghematan - penghematan tapi bentuk kabinet aja nggak ada hemat - hematnya sama sekali, pemangkasan anggaran yang terlalu sembrono (setidaknya tahu lah mana urusan yang urgent dan mana yang nggak sehingga perlu dihemat), di luar negeri itu nggak ada pejabat dikasih kenyamanan seenak di Indonesia, dikasih mobil dinas ama rumah dinas (padahal ya dah digaji) terlalu nyaman, katanya mau melakukan penghematan ? jangan malah sesuatu yang urgent yang berkaitan ama pendidikan, penanganan bencana alam, dll itu juga kena dampak. Apa ngebuat kebijakan itu ya nggak dipikirin matang - matang dulu gitu ? konsultasikan dengan para ahli, kok bisa kek asal - asalan gitu 😅",0,2025-02-19T04:53:05Z,0
xJ4S7o31nWI,@rakarangga3737,tanpa sadar yg sedang di bejek  oleh pejabat2 kmarin n skrg adalah orang2 dr middle class.. krena middle class rata2 adlh pekerja yg dpt berfikir kritis.. nah makanya mrk mencoba menghilangkan middle class biar hanya ada high class dan lower class saja.. lower class itu mudah manut.. tinggal ksh BLT dan makan siang gratis.. lnsg mingkem.. jd ga aneh yg mendukung bisa 58%.. so kmarin sebelum 100 hari.. saya berharap bnyk dng prabowo.. tp kmarin stelah trima ksh nya hanya kpd mulyono.. bkn ke rakyat.. sy sangat kecewa.. apalg rakyat hanya kebagian makian ndass mu! jd survei 80% kepuasan rakyat adlh tipu2.. saya ksh nilai hanya 8%.. krena blum ada gebrakan berarti..!,0,2025-02-19T04:51:51Z,0
xJ4S7o31nWI,@satriabimo2362,"Dimana survey nya ? Siapa yang di survey ? 
curiga yang disurvey anggota KIM saja 😄😄😄",0,2025-02-19T04:51:30Z,0
xJ4S7o31nWI,@rakyatjelata-q9o,"Jangankan sekelas survey kepuasan,hasil pemilu aja bisa diatur angka prosentasinya...100% gak percaya itu hasil survey sungguhan,survey abal2 nyampe 80%..",0,2025-02-19T04:50:37Z,0
xJ4S7o31nWI,@SitiArfiah-z3z,"11/100 , pas",0,2025-02-19T04:50:05Z,0
xJ4S7o31nWI,@kamshorymt,Prabowo bagus. Yang bikin buruk adalah bayang-bayang Jokowi. Prabowo belum bisa lepas dari Jokowi. Orang-orang Jokowi masih banyak di pemerintahan.,0,2025-02-19T04:49:28Z,0
xJ4S7o31nWI,@loudry17,1,0,2025-02-19T04:48:44Z,0
xJ4S7o31nWI,@windyherdian5054,11/100,0,2025-02-19T04:48:21Z,0
xJ4S7o31nWI,@irwanfauzi3062,"Bener, buat kalangannya sendiri. Aslinya sisanya.",0,2025-02-19T04:47:41Z,0
xJ4S7o31nWI,@asrimcqueen9681,"Dalam memilih pimpinan usahakan 30% lihat dri sosok calon pemimpinnya, 70% lihat dari orang2 di sekitarnya. Krn pemimpin tdk akan pernah bekerja sendiri, dan pemimpin tidak akan menitipkan jabatan ke orang yg tdk dia percaya, sedangkan org yg paling dipercaya oleh pemimpin adalah orang2 yg ada disekitarnya.....",0,2025-02-19T04:47:07Z,1
xJ4S7o31nWI,@syifakhoirunnisa4351,"Maaf koh kalo harus kasih rating sih, dari gw pribadi masih minus. Dalam100 hari ini, ada aja gebrakannya tiap hari",0,2025-02-19T04:46:46Z,0
xJ4S7o31nWI,@susanto8216,"Dr dulu jaman kita masih kecil smp kita sudah punya anak bahkan punya cucu,selalu pilih pemimpin konoha berdasarkan kata org atau teman /saudara pilih si A bagus ,jgn pilih yg laen selain si A,,ga ada yg bener urusin soal hukum,korupsi yg makin jadi,kkn yg semakin jd..coba pilih seorg pemimpin yg berdasarkan jejak rekam bukan berdasarkan atas golongan/partai/titipan…smp kapan pun negeri konoha ga akan lebih baik",0,2025-02-19T04:46:28Z,0
xJ4S7o31nWI,@a.a.adityadharmasaputra9578,11/100,0,2025-02-19T04:46:23Z,0
xJ4S7o31nWI,@belove4077,10% puas,0,2025-02-19T04:46:09Z,0
xJ4S7o31nWI,@kangndosbol963,"Prabowo 15%
Gibran 0%

Kompas udah masik KIM PLUS.",0,2025-02-19T04:46:08Z,0
xJ4S7o31nWI,@missbajaklaut,"Langkah Pertama: Pecat Fufu Fafa , Reformasi Hukum & KPK cleaning. Selama itu mandeg, itu kontrak dokter - dokter diaspora di Bali BATAL",0,2025-02-19T04:45:53Z,0
xJ4S7o31nWI,@siswoariyanto4994,"sory  ane unsubscribe ye bang, makin gk jelas soalnya",0,2025-02-19T04:44:14Z,0
xJ4S7o31nWI,@dwioktanugroho,Tukang survei sudah tidak dipercaya,0,2025-02-19T04:41:56Z,0
xJ4S7o31nWI,@Dhikaandikhasaputra,ormas saja malah dipelihara haduh....parah sumber biang kerok masalah kok diprlihara,0,2025-02-19T04:41:56Z,0
xJ4S7o31nWI,@zadordarojat1505,"Bang ati2 nanti dimaki ""ndasmu""",0,2025-02-19T04:41:36Z,0
xJ4S7o31nWI,@newrpgmobile2524,4/10,0,2025-02-19T04:41:09Z,0
xJ4S7o31nWI,@millkymboet84,"Prabowo -4
Gibran -99999[",0,2025-02-19T04:40:12Z,0
xJ4S7o31nWI,@faniapriani7215,Klu gua 5/100 si,0,2025-02-19T04:39:51Z,0
xJ4S7o31nWI,@Fer-mh6qe,"0% buat 2.2nya, bener"" cuma pengen power doang dengan bayaran rakyat yg harus menderita",0,2025-02-19T04:37:13Z,0
xJ4S7o31nWI,@aguspitulimo6563,3,0,2025-02-19T04:36:47Z,0
xJ4S7o31nWI,@above50...,"Great video! Budget Pertahanan ama Kepolisian tak dipotong sama sekali . Budget kesehatan, pendidikan, infrasturktur di potong besar. 
Pertanyaannya : apa benar tak ada items pertahanan/kepolisian yg sama sekali tak bisa dipangkas ?Apa harus dikorbankan budget kesehatan dan pendidikan untuk mensupport pertahanan dan kepolisian ? Apa ada negara asing lagi ancam kita sekarang ? Infrasturktur & IKN di blokir dananya. IKN mau jadi candi IKN ? Bye bye deh impian besar rakyat di Indonesia Tengah dan Timur ? Infrasturktur stop dulu? Negara China di tahun 1990 an sampai sekarang, melakukan pembangunan massive infrastruktur. Hasilnya negara China menjadi seperti sekarang. Infrastruktur itu seperti aliran pembuluh darah di tubuh kita. Pembuluh darahnya lancar, ekonomi sehat. Pembuluh darahnya mampet2, ekonominya sakit-sakitan.",0,2025-02-19T04:35:16Z,0
xJ4S7o31nWI,@nurulhidayah9647,Tes,0,2025-02-19T04:35:16Z,0
xJ4S7o31nWI,@nurulhidayah9647,"5/10 untuk Prabowo 
0/10 untuk Gibran.",0,2025-02-19T04:35:09Z,0
xJ4S7o31nWI,@debianlasmana8794,"NGGAK ADA background yang cukup besar buat nutupin
incompetent,dan lu bisa keja puluhan tahun dengan cara 
yang salah dan lu bahkan nggak sadar

menilai 100 hari kerja prematu?
terakhir gw liat komentar ini jokowi janjiin
10jt lapangan kerja,dan rupiah diatas dollar

dititik ini apa lu bisa nyalahin rakyat
yang akhirnya develop PATTERN RECOGNITION?
nggak bisa...itu insting paling dasar mahkluk hidup",0,2025-02-19T04:35:06Z,0
xJ4S7o31nWI,@handle5557,Prabowo ngapain aja sih.,0,2025-02-19T04:34:18Z,0
xJ4S7o31nWI,@SitiArfiah-z3z,"Mungki o,8 % , bukan 80 % .",0,2025-02-19T04:32:54Z,0
xJ4S7o31nWI,@RudiDwiSubagioID,budak mulyono sih,0,2025-02-19T04:32:21Z,0
xJ4S7o31nWI,@bay_uofficial,Sy rakyat Indonesia saat ini Tidak Puas dgn kinerja Pak Prabowo & Gibran . Siapa lg yg tidak puas?,0,2025-02-19T04:31:54Z,0
xJ4S7o31nWI,@iloostex,10/100,0,2025-02-19T04:31:34Z,0
xJ4S7o31nWI,@bejomobil9,1-0,0,2025-02-19T04:30:35Z,0
xJ4S7o31nWI,@Booscraft_ID,"Maaf koh....sy sangat merindukan tema edukasi, pola pikir dan bisnis dibanding mengkritisi kebijakan pemerintah kita....maaf sekedar saran saja. Karena gak ada guna dan yang ada hanya menimbulkan kegaduhan saja...lihat saja komentar2nya hampir 90% hujatan",0,2025-02-19T04:29:20Z,0
xJ4S7o31nWI,@aseanize4753,"Saya harap Pak Prabowo bisa mencontoh Donald Trump dalam membuat langkah kebijakan yang lebih berani, lebih memihak kepada rakyat. Misal kalau harga tiket Turun ya dibuat Perpres nya agar memaksa maskapai menurunkan harga. Jika Gas tabung lebih murah buat perpres nya, sebaiknya digunakan alat2 kekuasaan executive dengan lebih luas dan berani asal demi kepentingan rakyat.   

Mas Gibran juga jangan terbawa arus birokrasi harus ada langkah2 berani melewati birokrasi yang ada, harus lebih berani menggunakan kekuasaan executive asal kepentingan rakyat. Misal kata nya mau dukung. Crypto ya keluarkan perpress nya donk.",0,2025-02-19T04:29:10Z,1
xJ4S7o31nWI,@herbayusamsung2212,apa saya aja yang bingung kenapa angkanya bisa bagus begini? Atau yang di survey hanya warga RT 58 saja? Apa warga RT 58 itu bahagia semua dengan kondisi saat ini? apakah mereka tidak pernah susah akhir2 ini? koq gw berasa gw aja yang susah ya sampai hari ini?,2,2025-02-19T04:27:05Z,0
xJ4S7o31nWI,@gazalieditor,"DUIT 1 JUTA UDAH KAYAK 100 RIBU ,",0,2025-02-19T04:25:52Z,0
xJ4S7o31nWI,@EdhoyMaulana-fd6qx,11℅  00℅,0,2025-02-19T04:25:03Z,0
xJ4S7o31nWI,@hadmanferdian4696,"Kegemukan, makanya dorongannya loyo buat kepuasan disemua sektor.",0,2025-02-19T04:24:54Z,0
xJ4S7o31nWI,@achmadalibsulaiman6297,"Klo orang2 pinter kabur ke luar negeri dulu, makin hancur pak Negeri ini. Jadi cuma tersisa orang-orang bodoh yang diperbudak oleh segelintir orang.",0,2025-02-19T04:24:11Z,0
xJ4S7o31nWI,@rulyanaanggraini.k5100,"Pak prabowo : 3/10
Gibran : -10/10",0,2025-02-19T04:23:30Z,0
xJ4S7o31nWI,@manfaatinAI,dulu pernah ada yg bilang kalo survey itu tergantung yg bayar 😂,0,2025-02-19T04:23:23Z,0
xJ4S7o31nWI,@EdhoyMaulana-fd6qx,Yang bikin surpay dia sendiri  yang bayar surpai dia sendri.. Ya ialah.. Kann yang di surpay. Mahluk di wakanda...  Kocak sia,0,2025-02-19T04:23:20Z,0
xJ4S7o31nWI,@dedepahad5804,"Prabowo  : 2/10
Gibran : 0/10

Visi misi kemana, kerja kemana. Kayak gak kenal Teknokrasi
Pengen Perbaiki Negara tapi g kenal Rootcause analysis, Priority Scaling. 
Apa mesti pada magang dulu dipabrik kali ya.",0,2025-02-19T04:22:17Z,0
xJ4S7o31nWI,@LukmanSantoso13,"Semua janji2 calon presiden itu emang bagus2, tpi ya eksekusi nya aja kurang, dri dulu jg gitu, makanya saya si gk muluk2 sampai ke tahap ""mengharapkan"" janji2 tersebut dipenuhi karna sudah hafal ujungnya pasti kecewa",0,2025-02-19T04:22:15Z,0
xJ4S7o31nWI,@ArifSadja,"ga ada lembaga survey yang bisa dipercaya di Indonesia. survey metode mereka, audiencenya juga mereka, hasilnya suka2 mereka.",0,2025-02-19T04:21:59Z,0
xJ4S7o31nWI,@Xz3Xz3,"Nilai untuk Pak Prabowo skor 6.8
Nilai untuk si gibran minus",0,2025-02-19T04:21:53Z,0
xJ4S7o31nWI,@ainulmuarifin3265,Kebanyakan yg bikin sakit hati2 itu pak presiden seakan2 deket dan belain belain mulyono heheheh yakan,0,2025-02-19T04:21:06Z,0
xJ4S7o31nWI,@lookman_9,PERAMPASAN ASET KOK GAK JADI!,0,2025-02-19T04:17:46Z,0
xJ4S7o31nWI,@SupriYanto-zh9cj,"Orang awam nyimak 👍🏻 
😊🎉",0,2025-02-19T04:16:24Z,0
xJ4S7o31nWI,@johntitor_,Ndasmu,0,2025-02-19T04:16:13Z,0
xJ4S7o31nWI,@H6SGRIDR,Saya tidak melihat ternak ternak disini. kok ga muncul ??,0,2025-02-19T04:14:38Z,0
xJ4S7o31nWI,@MrAlone-o2g,Yang atas Tangan BESI yang di bawahnya Tangan UANG,0,2025-02-19T04:14:33Z,0
xJ4S7o31nWI,@ayoxprianto7071,"Kritik pemerintah, mantab 👍",0,2025-02-19T04:14:11Z,0
xJ4S7o31nWI,@nugahnugraha,"0-10
0,0000000000",0,2025-02-19T04:12:22Z,0
xJ4S7o31nWI,@dustinpoirier12,"bikin partai yok bro, drpd bubar nih negara, kalo bukan kita siapa lagi",0,2025-02-19T04:12:01Z,0
xJ4S7o31nWI,@ranoidris955,bener sih.... Coba lihat kasus pagar laut...... Udah selama ini kasusnya tapi sepertinya kasusnya adem adem aja..... Jika pak prabowo ingin hasil 100 % maka bawahanya yg bekerja 40 50 % harus di tendang jauh jauh.... Jangan sampai kekecewaan rakyat berubah menjadi anti pati dan kemarahan....,0,2025-02-19T04:11:33Z,0
xJ4S7o31nWI,@irmalutfianaulfa4920,"Bahlil tentang gas. Ya gimana, titipan mulyono.",0,2025-02-19T04:07:36Z,0
xJ4S7o31nWI,@lazarusback9278,4,0,2025-02-19T04:07:31Z,0
xJ4S7o31nWI,@jalanhidup2966,0.1,0,2025-02-19T04:06:32Z,0
xJ4S7o31nWI,@Ahmad.889,Setelah terbongkar kasus pagar laut sangat pantas di kasih nilai 11 dari 100... Memang kalau pengusaha yg jadi presiden byk mementingkan kroni dan dirinya...,0,2025-02-19T04:06:03Z,0
xJ4S7o31nWI,@ZaenalAffandi-r1d,Masih 0,0,2025-02-19T04:06:01Z,0
xJ4S7o31nWI,@maulanamuhamad5049,11 dari 100,0,2025-02-19T04:05:23Z,0
xJ4S7o31nWI,@TogokTogok-r9r,"Generasi muda kalo seperti raymon ni baru top markotop, generasi muda kok fufu fafa😂😂😂, lebih planga plongo dari bapaknya😢",0,2025-02-19T04:04:50Z,0
xJ4S7o31nWI,@aidilputra5894,"kalo untuk sekarang saya mendukung fenomena KABURAJADULU. Jgn hiraukan mereka yg bilang gak cinta tanah air tapi mreka sendiri merusak moral negri secara terang terangan. untuk pak prabowo 20/100 untuk gibran 0,01/100",0,2025-02-19T04:03:51Z,0
xJ4S7o31nWI,@MeliJavanese,"Tukang claim, dia ngesurve mentrinya kali.",0,2025-02-19T04:02:39Z,0
xJ4S7o31nWI,@Keme63,😂😂😂😂,0,2025-02-19T04:00:53Z,0
xJ4S7o31nWI,@rahmanabdur4041,Kalau tingkat kepuasanya 58% persen lebih masuk akal sih,0,2025-02-19T04:00:17Z,0
xJ4S7o31nWI,@YOUTUBE_clips2002,"Gw setuju sih mungkin Abang nya gk baca tpi permasalahan di pemerintahan pak Prabowo itu raja"" kecil sebenarnya efesien anggaran tu bagus tpi raja"" kecil ini pelintir anggaran itu jdi kesalah pahaman publik buktinya dana KIP aja bnyk Yg bilang di potong tpi anggaran nya aja ad dan gk kepotong, emang masalah Indonesia tu raja"" kecil ini memang susah bnget jdi pemimpin di Indonesia klo raja"" kecil ini tidk di binasakan mau pemimpin nya siapa pun 😅.",6,2025-02-19T03:59:18Z,1
xJ4S7o31nWI,@fahryhamzah5200,Pengin OPTIMIS tapi realita nya bikin SKEPTIS 😊,0,2025-02-19T03:59:01Z,0
xJ4S7o31nWI,@rubbezstudio7721,"berjalan baik: 0%
berjalan ala kadarnya: 30%",0,2025-02-19T03:54:51Z,0
xJ4S7o31nWI,@WiwinApriyeni-yu9ns,Itu 80%itu khusus untuk ternak nya 😀sama blazer nya...-10%😀😀,0,2025-02-19T03:54:38Z,0
xJ4S7o31nWI,@rynezera3445,"Teori liar
Apakah 100 hari kerja pertamanya emang sengaja dibikin ""absurd"" ? Sekelas beliau masa bikin keputusan yg terkesan nyeleneh mulu? Kek sengaja banget gitu biar dibenci.

Ibarat cewek kalo pengen putus ama cowoknya tapi enggan ngomong ya solusinya dia sendiri banyak tingkah yg ga biasa dan emang nyebelin. For what? Ya tentu biar si cowok yg kesel dan putus.

Just how if beliau itu emang sengaja biar ""dibenci"" dan seluruh warga pengen beliau lengser? How if sebenernya yg harusnya jadi presiden adalah.......",0,2025-02-19T03:54:08Z,0
xJ4S7o31nWI,@yelloweffect15,Kalau saya sih siapapun presidenya kalau belum bisa keluar dari sistem hutang dari institusi2 raksasa elonomi dunia artinya belum benar2 berhasil. Sumber daya kita yg bikin negara lain iri diolah sedemikian rupa sehingga Indonesia tidak perlu berhutang lagi.,0,2025-02-19T03:54:01Z,0
xJ4S7o31nWI,@ariessanjaya7124,Omon omon SUPerMan🎉 Gelap,0,2025-02-19T03:53:24Z,0
xJ4S7o31nWI,@TongkatArabb,"LAHIR DI KORUPSI...MATI DI KORUPSI.
BPJS DAN ASURANSI...GIMANA HIDUP?",0,2025-02-19T03:52:11Z,0
xJ4S7o31nWI,@ilhamas24,"Prabowo omon omon doang,,, bukti kagak ada,,, nyesal kan yang milih ???? Makan tu makan siang gratis",0,2025-02-19T03:52:07Z,0
xJ4S7o31nWI,@supriyadi9953,"Gw kalo 0-10
Gw kasih rating 4.",0,2025-02-19T03:51:16Z,0
xJ4S7o31nWI,@DesiKusumowardani,Nilai 11 dari 100,0,2025-02-19T03:51:12Z,0
xJ4S7o31nWI,@HadiSupranoto,Terukur ❤❤❤,0,2025-02-19T03:50:25Z,0
xJ4S7o31nWI,@dewianggraeniwardani9049,"Keren Ko Raymond, 17 jam dapet 2,8rb komen. 
Teruslah menginspirasi anak muda Indonesia 🎉🎉🎉",30,2025-02-19T03:49:28Z,0
xJ4S7o31nWI,@WulanDarti,-10 lah udah paling bener,0,2025-02-19T03:48:18Z,0
xJ4S7o31nWI,@kangpisjo5291,duhh makin krisis,0,2025-02-19T03:48:18Z,0
xJ4S7o31nWI,@aprizalrusmana8940,Kepuasan gwe : 0,0,2025-02-19T03:46:33Z,0
xJ4S7o31nWI,@ayogaputrapratama525,Secara program itu bagus sebenernya MBG tetapi eksekusinya SALAH KAPRAH malah bisa dibilang GATEL coeg,0,2025-02-19T03:44:26Z,0
xJ4S7o31nWI,@apexlejen9061,"gw sih gak akan nilai pakai angka, kita lihat aja banyak kasus yg terjadi skrg kaya pagar laut, aplikasi pajak, gas 3kg, tagar kabur aja dulu juga Indonesia gelap dll. Dari situ udah kelihatan condong ke mana sebenarnya",1,2025-02-19T03:42:35Z,0
xJ4S7o31nWI,@ghofarismail5083,"Survey Libang Kompas .. ABAL-ABAL ... Kompas telah MELACURKAN DIRI untuk menyenangkan Penguasa, Pers yg seharusnya jadi salah satu 4 pilar demokrasi, ini KOMPAS malah jadi PELACUR ... Fakta di lapangan semua serba sulit shg muncul tagar KABUR AJA, GARUDA HITAM dan Demo Indonesia Gelap ...",0,2025-02-19T03:42:28Z,0
xJ4S7o31nWI,@EdaKippuw,"Yang mulia pak Prabowo ,...menteri yang ta baik bekerja tolong disingkirkan.",0,2025-02-19T03:39:30Z,0
xJ4S7o31nWI,@dennymursali,"NPD lu broh.
siapapun presiden gak ngaruh, semua negara demokrasi, dikuasai oligarki. presiden cuma boneka.",0,2025-02-19T03:38:15Z,0
xJ4S7o31nWI,@SonderWatch,yaa masih 11/100 lah,0,2025-02-19T03:36:49Z,0
xJ4S7o31nWI,@pkcdttegal7448,gak usah pura2 sedih kan kalian termasuk 58% wwkwk..,0,2025-02-19T03:35:40Z,0
xJ4S7o31nWI,@PutraIbnu-u1j,Celios dibilang independen wkwkwk,0,2025-02-19T03:34:12Z,0
xJ4S7o31nWI,@PutraIbnu-u1j,Gua pengn bgt bang liat lu disalah satu tv berpendapat sekaligus berebat diacara itu. Karna yg terkhit gua liat lu hanya terdiem ketika ada lawany wkwkwk,0,2025-02-19T03:33:52Z,0
xJ4S7o31nWI,@ganesawasesa,Laga survey mana tu. Ko bisa 80℅ kepuasan. Hem kaya presiden lalu semua di buat oleh  hem mereka.,0,2025-02-19T03:33:45Z,0
xJ4S7o31nWI,@hendartirta1545,3,0,2025-02-19T03:32:26Z,0
xJ4S7o31nWI,@haririyan9781,"Pindah aja kalau mengeluh terus ,,mau kalian kerja di luar aja tk usah jelek jelek an pemerintah",0,2025-02-19T03:32:19Z,0
xJ4S7o31nWI,@nasieracell7812,gabungan keduanya 11point dari 100,0,2025-02-19T03:32:11Z,0
xJ4S7o31nWI,@ziakhaeri5695,"Muak dengan pemerintah indonesia,,,
Semakin hari semakin membuat masyarakat terjepit,,,",0,2025-02-19T03:30:54Z,0
xJ4S7o31nWI,@noorhadi2003,tingkat kepuasan 80 persen tidak jauh dengan nilai IQ kecerdasan negara religius sebesar 78,0,2025-02-19T03:30:25Z,0
xJ4S7o31nWI,@abdulwaris9663,4/10,0,2025-02-19T03:28:49Z,0
xJ4S7o31nWI,@gotogm1977,nasionalisme gerombolan prabowo luhut adik prabowo erick Sandiaga dan oligarki lainnya yang merampok batubara tambang lainnya penguasaan tanah rakyat utk lahan sawit utk kekayaan mereka pribadi kalau benar mereka wowo cs diatas memiliki nasionalisme maka serahkan perusahaan batubara dll tsb mereka ke negara dimiliki negara diserahkan sepenuhnya keuntungan  utk rakyat....rakyat disuruh nasionalisme bayar pajak sedang mereka wowo luhut cs merampok sda indonesia,0,2025-02-19T03:28:31Z,0
xJ4S7o31nWI,@Pelosokdanautoba,"Udhlah...ga bakal sembuh ini indonesia..
Siapa pun presiden nya ga guna buat kami yg dipelosok..
Sejak tahun 90an ribuan hektar kayu dihutan ditebang,tanah adat dirampas,rakyat di intimidasi aparat,bisa dicek diyoutube perlawanan rakyat pada PT.TPL,media tdk berani meliput utk jd berita nasional.
Jd,masih byk yg tdk kita ketahui permainan pemerintah dipelosok2 utk menambah puing kekayaan mereka.
Karna politik di up 90% ttng kebijakan dikota,sesungguh nya uang pemasukan mereka lbh byk masuk dr pelosok2..
Agar sembuh,harus direstart dgn meletus nya seluruh gunung berapi di nusantara😅",0,2025-02-19T03:27:53Z,0
xJ4S7o31nWI,@dayatd2808,"di indonesia sengotot apapun kita bicara bahwa indonesia tidak baik2 saja,maka pemerintah dan para buzzernya tetap bilang indonesia baik2.terlalu banyak yg mau di bicarakan cuma kita gak akan di dengarkan.tunggu aja negara ini hancur karna pemerintah dan aparat2nya baru nanti mereka sadar.",0,2025-02-19T03:26:53Z,0
xJ4S7o31nWI,@KaveOre,Salah pemimpin karena kebodohan dalam memilih.,0,2025-02-19T03:25:00Z,0
xJ4S7o31nWI,@bandindia6134,"Solusi: ganti wapres, reshuffle menteri tinggalan rezim jokowi
*SETUJUUUUUUU* *BANGETTT*
*GELI* *LIAT* *WAPRES* *HAUS* *PENGAKUAN* & *CAPER* *GILA2AN*",0,2025-02-19T03:23:43Z,0
xJ4S7o31nWI,@mrdidivlog,Sama aza,0,2025-02-19T03:23:21Z,0
xJ4S7o31nWI,@ImamSujono-ft8ne,Bohong semua puas apanya prabowo bisanya omon omon apalagi wakilnya plonga plongo,0,2025-02-19T03:22:25Z,0
xJ4S7o31nWI,@littlegame6681,"Menurut saya, diawal emang bagus karna pak prabowo awalnya siap untuk perubahan, cuma problem sebnernya blm bisa diatasi jika semua tidak mau berubah juga, karna permasalahan semua sistemik, kalau cabut akarnya bisa kacau indonesia, harus pelan pelan mungkin, dari stutmen stutmen yang bilang, kembalilan yang kammu makan, bersih diri sebelum di bersihkan, pertanda bahwa pak probowo ingin benahi namun tidak mau tambah corat marut.. 
Semoga yang jadi harapan pendukung riil pak prabowo terwujud, semoga yang menjadi kehawatiran sebagian besar orang tidak terjadi, kpk di kuatkan, ekonomi dikuatkan, karna sudah harus menyesuaikan dengan persetwruan global tentang teknologi tentang dagang dan sebagainya",0,2025-02-19T03:22:06Z,0
xJ4S7o31nWI,@oktayudhi3219,"0,5/100",0,2025-02-19T03:22:04Z,0
xJ4S7o31nWI,@clar9969,"Prabowo 75/100
Gibran 55/100",0,2025-02-19T03:21:47Z,0
xJ4S7o31nWI,@ebay4686,"Prabowo: baru omon2.....  3/10
Gibran: cuman seremonial..... 0/10",0,2025-02-19T03:20:46Z,0
xJ4S7o31nWI,@laodealimnursalim1831,"Gw berusaha senetral mungkin

Skala 0-10.
Prabowo 3
Gibran 2",0,2025-02-19T03:20:00Z,0
xJ4S7o31nWI,@hendrikmardiansyah6155,I don't know how they got that 80 %.  Both of them I'll give them 3 out of 10,0,2025-02-19T03:19:20Z,0
